mondo,pathways
MONDO:0013790,hsa03440;hsa03460;hsa05200;hsa05212
MONDO:0013792,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0013792,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0013792,hsa04614;hsa04924;hsa05142;hsa05171;hsa05410;hsa05415
MONDO:0012460,
MONDO:0013791,hsa04610
MONDO:0012467,hsa04060
MONDO:0012466,hsa04210;hsa04215;hsa05012;hsa05022
MONDO:0011136,hsa04064;hsa04610;hsa05202;hsa05205;hsa05206;hsa05215
MONDO:0011137,hsa02010
MONDO:0011138,hsa04620;hsa05130;hsa05131;hsa05132;hsa05134;hsa05321
MONDO:0013799,hsa00590;hsa00830;hsa00980;hsa00982;hsa01100;hsa05207;hsa05417
MONDO:0012463,hsa04360
MONDO:0013794,hsa01521;hsa04062;hsa04151;hsa04217;hsa04550;hsa04630;hsa04658;hsa04659;hsa04725;hsa04917;hsa04920;hsa04933;hsa04935;hsa05140;hsa05145;hsa05152;hsa05161;hsa05164;hsa05167;hsa05168;hsa05200;hsa05207;hsa05235;hsa05417
MONDO:0011132,
MONDO:0012465,hsa00563;hsa01100
MONDO:0011134,hsa04340;hsa04360;hsa05200;hsa05205;hsa05217
MONDO:0013795,hsa04974
MONDO:0012464,hsa04360
MONDO:0024456,
MONDO:0024457,hsa00564;hsa00565;hsa00590;hsa00591;hsa00592;hsa01100;hsa04014;hsa04270;hsa04666;hsa04750
MONDO:0009739,hsa00564;hsa00565;hsa00590;hsa00591;hsa00592;hsa01100;hsa04014;hsa04270;hsa04666;hsa04750
MONDO:0023122,hsa04110;hsa04115;hsa04218;hsa05166
MONDO:0023122,
MONDO:0023122,hsa04114;hsa05200;hsa05207;hsa05215
MONDO:0023122,
MONDO:0023122,hsa04550
MONDO:0023122,hsa00562;hsa01100;hsa01521;hsa04068;hsa04070;hsa04071;hsa04115;hsa04140;hsa04150;hsa04151;hsa04218;hsa04510;hsa04931;hsa05165;hsa05166;hsa05200;hsa05206;hsa05208;hsa05213;hsa05214;hsa05215;hsa05218;hsa05222;hsa05224;hsa05225;hsa05230;hsa05235;hsa05415
MONDO:0023122,hsa03440;hsa03460;hsa05200;hsa05212;hsa05224
MONDO:0023122,hsa04110;hsa04114;hsa04914;hsa05166;hsa05203
MONDO:0023122,hsa04015;hsa04371;hsa04390;hsa04514;hsa04520;hsa05100;hsa05200;hsa05213;hsa05216;hsa05218;hsa05219;hsa05226
MONDO:0024455,hsa04150;hsa04310;hsa04330;hsa04390;hsa04550;hsa04916;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0024455,hsa04150;hsa04310;hsa04360;hsa04390;hsa04550;hsa04916;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05205;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0012472,hsa03030
MONDO:0012471,hsa03030
MONDO:0011141,hsa01523;hsa04977
MONDO:0012477,hsa03040
MONDO:0012479,hsa04950
MONDO:0012474,hsa04080
MONDO:0011142,hsa00532
MONDO:0020681,hsa00532
MONDO:0011143,hsa00230;hsa01100;hsa04740;hsa04744
MONDO:0011144,
MONDO:0012476,
MONDO:0012475,
MONDO:0012438,
MONDO:0013769,
MONDO:0011106,hsa04020;hsa04260
MONDO:0011107,hsa04514
MONDO:0012437,hsa04658;hsa05202;hsa05321
MONDO:0013768,hsa02010
MONDO:0011108,hsa04060;hsa04550;hsa04630
MONDO:0012439,hsa01522;hsa04330;hsa04658;hsa04919;hsa05165;hsa05200;hsa05206;hsa05207;hsa05224
MONDO:0013770,
MONDO:0011113,
MONDO:0012445,
MONDO:0013776,hsa05017
MONDO:0013775,hsa04610;hsa04933;hsa05418
MONDO:0012444,hsa00564;hsa00565;hsa00590;hsa00591;hsa00592;hsa01100;hsa04014;hsa04270;hsa04666;hsa04750
MONDO:0013778,
MONDO:0013777,
MONDO:0012446,
MONDO:0013772,hsa00604;hsa01100
MONDO:0013771,hsa00564
MONDO:0013774,hsa04512
MONDO:0012442,
MONDO:0013773,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0011112,
MONDO:0012449,hsa04080;hsa05017;hsa05022;hsa05030;hsa05031;hsa05034
MONDO:0012448,hsa04144
MONDO:0013779,hsa04144;hsa05130;hsa05135
MONDO:0012450,hsa05017
MONDO:0013781,
MONDO:0012456,
MONDO:0013787,
MONDO:0013786,
MONDO:0011125,hsa03022;hsa03420
MONDO:0013789,hsa00510;hsa00513;hsa01100;hsa04141
MONDO:0013788,hsa00970
MONDO:0011127,
MONDO:0013783,hsa02010
MONDO:0011120,hsa00670;hsa01100;hsa01240
MONDO:0011120,hsa00670;hsa01100;hsa01523
MONDO:0011120,hsa00270;hsa00450;hsa00670;hsa01100;hsa01230
MONDO:0011120,
MONDO:0011121,
MONDO:0013782,hsa04120;hsa04340
MONDO:0012454,hsa00010;hsa00053;hsa00071;hsa00280;hsa00310;hsa00330;hsa00340;hsa00380;hsa00410;hsa00561;hsa00620;hsa00770;hsa01100;hsa01240;hsa04936
MONDO:0013785,
MONDO:0012453,
MONDO:0013784,
MONDO:0012419,
MONDO:0013747,hsa04022;hsa04218;hsa04530;hsa04919
MONDO:0012415,
MONDO:0013746,hsa04022;hsa04218;hsa04530;hsa04919
MONDO:0013749,
MONDO:0012417,hsa04210;hsa05410;hsa05412;hsa05414
MONDO:0013748,hsa04137
MONDO:0012423,hsa00562;hsa01100;hsa04070
MONDO:0013754,
MONDO:0013753,
MONDO:0013756,
MONDO:0013755,hsa00330;hsa01100;hsa01230
MONDO:0013750,hsa04137
MONDO:0013752,
MONDO:0012421,hsa00230;hsa01100;hsa01522;hsa04015;hsa04020;hsa04022;hsa04024;hsa04062;hsa04072;hsa04114;hsa04211;hsa04213;hsa04261;hsa04270;hsa04371;hsa04540;hsa04611;hsa04713;hsa04714;hsa04720;hsa04723;hsa04724;hsa04725;hsa04727;hsa04750;hsa04911;hsa04912;hsa04913;hsa04914;hsa04915;hsa04916;hsa04918;hsa04921;hsa04923;hsa04925;hsa04926;hsa04927;hsa04928;hsa04934;hsa04935;hsa04970;hsa04971;hsa04972;hsa04976;hsa05032;hsa05142;hsa05146;hsa05163;hsa05166;hsa05200;hsa05207;hsa05414
MONDO:0012420,hsa04530
MONDO:0013751,
MONDO:0012427,hsa04010;hsa04060;hsa04068;hsa04144;hsa04218;hsa04350;hsa04380;hsa04390;hsa04520;hsa04659;hsa04926;hsa04933;hsa05142;hsa05161;hsa05166;hsa05200;hsa05202;hsa05210;hsa05212;hsa05220;hsa05225;hsa05226;hsa05415
MONDO:0013758,
MONDO:0012426,hsa04650;hsa04658;hsa04659;hsa04660;hsa05142;hsa05169;hsa05170;hsa05235
MONDO:0013757,hsa04080;hsa04919
MONDO:0012429,hsa03030
MONDO:0013759,hsa04137;hsa04380;hsa04916;hsa05200;hsa05202;hsa05218
MONDO:0011102,
MONDO:0013765,hsa04657;hsa04668;hsa05171;hsa05202;hsa05215;hsa05323;hsa05417
MONDO:0012434,hsa05412
MONDO:0013764,
MONDO:0012433,
MONDO:0011103,
MONDO:0011104,
MONDO:0012436,
MONDO:0013767,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa04960;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0013767,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0012435,
MONDO:0013766,hsa00562;hsa01100;hsa01521;hsa04012;hsa04014;hsa04020;hsa04062;hsa04064;hsa04066;hsa04070;hsa04072;hsa04360;hsa04370;hsa04380;hsa04611;hsa04613;hsa04625;hsa04650;hsa04662;hsa04664;hsa04666;hsa04670;hsa04722;hsa04750;hsa04919;hsa04933;hsa04935;hsa05110;hsa05120;hsa05131;hsa05167;hsa05169;hsa05170;hsa05171;hsa05200;hsa05205;hsa05206;hsa05214;hsa05223;hsa05225
MONDO:0012430,
MONDO:0013761,hsa00730;hsa01100;hsa01240
MONDO:0013760,hsa00062;hsa01040;hsa01100;hsa01212
MONDO:0012432,
MONDO:0013763,
MONDO:0013762,hsa00785;hsa01100;hsa01240
MONDO:0011101,hsa04146
MONDO:0012431,hsa05206
MONDO:0013729,
MONDO:0013728,hsa04072;hsa04080;hsa04610;hsa04611;hsa04810;hsa05130;hsa05171;hsa05200
MONDO:0013725,hsa03430
MONDO:0013724,hsa04630;hsa04917
MONDO:0013727,hsa04610
MONDO:0013726,hsa04217;hsa04621;hsa04668
MONDO:0013732,
MONDO:0012401,hsa04350;hsa05205
MONDO:0013731,
MONDO:0012400,hsa04514
MONDO:0013734,
MONDO:0013733,hsa01522;hsa01524;hsa04068;hsa04110;hsa04115;hsa04120;hsa04144;hsa04151;hsa04218;hsa04625;hsa04919;hsa05131;hsa05163;hsa05165;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220
MONDO:0013730,hsa04060;hsa04061;hsa04068;hsa04625;hsa04630;hsa04660;hsa04672;hsa05133;hsa05135;hsa05140;hsa05142;hsa05143;hsa05144;hsa05145;hsa05146;hsa05150;hsa05152;hsa05310;hsa05320;hsa05321;hsa05322;hsa05330
MONDO:0012409,
MONDO:0013739,hsa05170
MONDO:0012408,
MONDO:0012405,hsa04060;hsa04350;hsa04390;hsa04550;hsa05418
MONDO:0012407,hsa00750;hsa01100;hsa01240
MONDO:0013737,hsa00511;hsa00600;hsa01100
MONDO:0013743,
MONDO:0012412,hsa04610;hsa05020;hsa05171;hsa05322
MONDO:0012411,
MONDO:0012414,hsa04071;hsa04140;hsa04142;hsa04210;hsa04915;hsa05152;hsa05415
MONDO:0013745,
MONDO:0012413,
MONDO:0013741,
MONDO:0013740,hsa00830;hsa01100
MONDO:0011094,
MONDO:0011095,hsa04260;hsa04261;hsa05410;hsa05414
MONDO:0011091,hsa00970
MONDO:0011093,hsa00531;hsa01100;hsa04142
MONDO:0011098,hsa04621;hsa05160;hsa05164;hsa05168
MONDO:0011099,hsa04550
MONDO:0011073,hsa05168
MONDO:0011074,
MONDO:0011075,hsa03040
MONDO:0011070,hsa04392
MONDO:0011076,hsa05410;hsa05412;hsa05414
MONDO:0011085,
MONDO:0011086,hsa04068;hsa05340
MONDO:0011086,hsa04068;hsa05340
MONDO:0011088,hsa04080
MONDO:0012382,hsa00062;hsa00071;hsa00280;hsa00310;hsa00380;hsa00650;hsa01100;hsa01212
MONDO:0012381,hsa04010;hsa04014;hsa04015;hsa04022;hsa04066;hsa04068;hsa04072;hsa04150;hsa04151;hsa04152;hsa04211;hsa04213;hsa04520;hsa04910;hsa04913;hsa04923;hsa04930;hsa04931;hsa04932;hsa04960;hsa05010;hsa05415
MONDO:0011053,hsa04714;hsa05225
MONDO:0012383,hsa03030;hsa04110
MONDO:0011058,
MONDO:0011054,
MONDO:0012393,hsa00220;hsa00250;hsa00630;hsa00910;hsa01100;hsa01230;hsa04217;hsa04724;hsa04727
MONDO:0012392,hsa00071;hsa00280;hsa01100;hsa01212
MONDO:0012395,hsa05132
MONDO:0012394,hsa04060;hsa04350;hsa04390
MONDO:0012391,
MONDO:0011066,hsa00562;hsa01100;hsa04070
MONDO:0012396,
MONDO:0011067,hsa04020;hsa04022;hsa04024;hsa04261;hsa04925;hsa04961;hsa04970;hsa04972;hsa04978
MONDO:0011067,
MONDO:0012399,hsa04145;hsa04540;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05130;hsa05132
MONDO:0011068,hsa04514;hsa04660;hsa05320;hsa05323
MONDO:0012398,hsa00230;hsa01100
MONDO:0013690,hsa04514
MONDO:0012362,hsa04020;hsa04022;hsa04024;hsa04261;hsa04919;hsa05414;hsa05415
MONDO:0013693,hsa04330;hsa05010;hsa05120;hsa05171
MONDO:0011031,
MONDO:0013692,
MONDO:0012368,hsa00220;hsa01100;hsa01210;hsa01230
MONDO:0013699,hsa03430;hsa03460
MONDO:0012367,
MONDO:0013698,
MONDO:0011037,
MONDO:0011038,hsa04022;hsa04024;hsa04260;hsa04261;hsa04911;hsa04918;hsa04919;hsa04925;hsa04960;hsa04961;hsa04964;hsa04970;hsa04971;hsa04972;hsa04973;hsa04974;hsa04976;hsa04978
MONDO:0013695,hsa04010;hsa04060;hsa04068;hsa04144;hsa04218;hsa04350;hsa04380;hsa04390;hsa04520;hsa04659;hsa04926;hsa04933;hsa05142;hsa05161;hsa05166;hsa05200;hsa05202;hsa05210;hsa05212;hsa05220;hsa05225;hsa05226;hsa05415
MONDO:0011032,
MONDO:0012363,
MONDO:0011035,hsa01521;hsa04010;hsa04014
MONDO:0013696,hsa04514
MONDO:0012371,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa04960;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0014918,
MONDO:0014919,hsa04310
MONDO:0014916,hsa04721;hsa04724;hsa05014;hsa05016
MONDO:0014917,hsa04010;hsa04020;hsa04721;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04730;hsa04742;hsa04930;hsa05017;hsa05032;hsa05033;hsa05207
MONDO:0014914,
MONDO:0014915,
MONDO:0014912,
MONDO:0014921,hsa04080;hsa04723;hsa04726;hsa04727;hsa05032;hsa05033
MONDO:0014922,
MONDO:0014920,hsa04010;hsa04370
MONDO:0014929,hsa00515;hsa01100
MONDO:0014927,
MONDO:0014928,
MONDO:0014925,hsa04150
MONDO:0014926,
MONDO:0014923,
MONDO:0014924,hsa04150
MONDO:0014932,
MONDO:0013600,hsa04710
MONDO:0014933,
MONDO:0014930,
MONDO:0013602,hsa00020;hsa00190;hsa01100;hsa01200;hsa04714;hsa04932;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0013601,hsa00480;hsa00590;hsa01100;hsa04918;hsa05014;hsa05016;hsa05022
MONDO:0014931,hsa03022
MONDO:0014900,
MONDO:0014907,hsa04962;hsa05132
MONDO:0014908,
MONDO:0014905,
MONDO:0014906,hsa04137;hsa04621;hsa05012;hsa05022
MONDO:0014903,
MONDO:0014904,hsa00900
MONDO:0014901,hsa04150;hsa04310;hsa04390;hsa04550;hsa04916;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05205;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0014902,hsa04020
MONDO:0014909,
MONDO:0014910,
MONDO:0014911,hsa00970
MONDO:0012339,
MONDO:0013669,hsa03440
MONDO:0013671,
MONDO:0013670,
MONDO:0011014,hsa05206
MONDO:0013677,
MONDO:0012345,
MONDO:0013676,hsa00230;hsa01100
MONDO:0012348,hsa00100;hsa00561;hsa01100;hsa04972;hsa04975
MONDO:0013679,
MONDO:0013678,
MONDO:0011017,hsa05200;hsa05202;hsa05221;hsa05226;hsa05412
MONDO:0013673,hsa04141
MONDO:0011010,
MONDO:0012341,hsa04514;hsa04660;hsa05320;hsa05323
MONDO:0013675,
MONDO:0011013,hsa04621;hsa04928
MONDO:0013674,
MONDO:0011018,
MONDO:0012349,hsa00514;hsa04330;hsa05165
MONDO:0013680,
MONDO:0012350,hsa04610;hsa05150
MONDO:0013681,hsa00120;hsa01100;hsa04146
MONDO:0011025,
MONDO:0012357,hsa03008
MONDO:0013687,
MONDO:0011026,hsa02010
MONDO:0012359,hsa04068;hsa05340
MONDO:0011027,
MONDO:0011028,hsa05410;hsa05412;hsa05414;hsa05416
MONDO:0013689,
MONDO:0012353,hsa04066;hsa05200;hsa05211
MONDO:0013686,hsa04144;hsa04510;hsa05020;hsa05100;hsa05205;hsa05418
MONDO:0012355,
MONDO:0012354,hsa04611
MONDO:0013685,hsa01524;hsa03440;hsa03460;hsa04120;hsa04151;hsa05206;hsa05224
MONDO:0012316,hsa00561;hsa00564;hsa01100;hsa04150;hsa04936
MONDO:0013647,
MONDO:0014978,
MONDO:0014979,hsa04144;hsa04728;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05132;hsa05223
MONDO:0014987,hsa03440
MONDO:0013655,hsa04014;hsa04015;hsa04020;hsa04024;hsa04080;hsa04713;hsa04720;hsa04724;hsa05010;hsa05014;hsa05016;hsa05017;hsa05020;hsa05022;hsa05030;hsa05031;hsa05033;hsa05034
MONDO:0012323,hsa05412
MONDO:0014988,hsa04210;hsa04215;hsa05012;hsa05022
MONDO:0014985,hsa04110;hsa04114;hsa04914;hsa05100
MONDO:0012326,
MONDO:0013657,hsa04010;hsa04260;hsa04261;hsa04921;hsa05410;hsa05412;hsa05414
MONDO:0013656,
MONDO:0014986,hsa03440;hsa03460;hsa05200;hsa05212
MONDO:0012320,hsa04728
MONDO:0013651,
MONDO:0014983,hsa04721;hsa04725
MONDO:0014984,
MONDO:0012322,
MONDO:0013653,hsa05416
MONDO:0014981,hsa05202
MONDO:0014982,hsa00330;hsa01100
MONDO:0013652,
MONDO:0013659,hsa04144
MONDO:0013658,
MONDO:0014989,
MONDO:0014990,
MONDO:0014991,
MONDO:0013660,
MONDO:0024309,
MONDO:0024309,
MONDO:0024309,hsa04742
MONDO:0024309,
MONDO:0011003,hsa04261
MONDO:0012335,hsa04024;hsa04080;hsa04915;hsa04916;hsa04920;hsa04925;hsa04927;hsa04934
MONDO:0013666,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0014998,hsa04010;hsa04014;hsa04015;hsa04066;hsa04151;hsa05323
MONDO:0014999,hsa04350
MONDO:0014996,
MONDO:0011006,hsa00330;hsa01100;hsa01230
MONDO:0012336,
MONDO:0014997,
MONDO:0014994,
MONDO:0013662,
MONDO:0013662,hsa04145
MONDO:0013662,
MONDO:0014995,
MONDO:0013661,hsa00061;hsa00280;hsa01100;hsa01212
MONDO:0011001,hsa04261
MONDO:0012333,hsa04974
MONDO:0013664,hsa00120;hsa00140;hsa01100;hsa05208
MONDO:0013664,hsa00140;hsa05204;hsa05208
MONDO:0014992,
MONDO:0014993,
MONDO:0012332,
MONDO:0013663,hsa00565;hsa01100
MONDO:0011002,hsa04137;hsa04621;hsa05012;hsa05022
MONDO:0013626,hsa04060
MONDO:0014958,
MONDO:0014959,hsa04020;hsa04022;hsa04217;hsa04218;hsa04613;hsa05010;hsa05012;hsa05016;hsa05017;hsa05020;hsa05022;hsa05164;hsa05166;hsa05208;hsa05415
MONDO:0013625,hsa04144
MONDO:0013628,
MONDO:0014956,
MONDO:0013627,
MONDO:0014957,hsa04014;hsa04062;hsa04151;hsa04371;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04926;hsa05032;hsa05034;hsa05163;hsa05167;hsa05170;hsa05200
MONDO:0002974,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05206;hsa05219;hsa05230
MONDO:0013633,hsa00071;hsa01212;hsa03320;hsa04714;hsa05415
MONDO:0014965,
MONDO:0012301,hsa00240;hsa00983;hsa01100
MONDO:0014966,hsa04120;hsa04144;hsa04530;hsa04960
MONDO:0014963,
MONDO:0013635,
MONDO:0013634,
MONDO:0014964,
MONDO:0014961,
MONDO:0014962,hsa00564
MONDO:0013630,
MONDO:0012309,
MONDO:0014969,hsa01100
MONDO:0014967,
MONDO:0012308,
MONDO:0014968,
MONDO:0013638,
MONDO:0012307,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05215;hsa05226;hsa05230
MONDO:0012313,hsa04261;hsa04725;hsa04971;hsa04972;hsa04974;hsa05110
MONDO:0013644,hsa04145;hsa04962;hsa05132
MONDO:0014976,
MONDO:0012312,
MONDO:0014977,hsa00514
MONDO:0014974,hsa00190
MONDO:0014975,
MONDO:0013645,
MONDO:0012314,hsa04725;hsa04921;hsa04924;hsa04971
MONDO:0013640,
MONDO:0014973,hsa00190
MONDO:0013642,hsa04340
MONDO:0014970,hsa00562;hsa01100;hsa04020;hsa04070;hsa04114;hsa04919;hsa05131
MONDO:0013641,
MONDO:0014971,
MONDO:0013608,
MONDO:0013607,
MONDO:0014938,
MONDO:0013609,
MONDO:0014939,hsa04725;hsa05231
MONDO:0014936,
MONDO:0013604,
MONDO:0014937,
MONDO:0013606,
MONDO:0014934,
MONDO:0013605,
MONDO:0014935,hsa04010;hsa04064;hsa04140;hsa04152;hsa04310;hsa04380;hsa04520;hsa04613;hsa04620;hsa04621;hsa04622;hsa04657;hsa04660;hsa04668;hsa04936;hsa05130;hsa05131;hsa05132;hsa05135;hsa05140;hsa05145;hsa05161;hsa05162;hsa05168;hsa05169;hsa05170;hsa05171;hsa05417;hsa05418
MONDO:0014943,hsa04371;hsa05016
MONDO:0013611,
MONDO:0013610,
MONDO:0014944,
MONDO:0014941,
MONDO:0013613,hsa04974
MONDO:0014942,hsa04080;hsa04723;hsa04726;hsa04727;hsa05032;hsa05033
MONDO:0013612,hsa04350
MONDO:0014940,hsa04137;hsa04140;hsa04217;hsa04218;hsa04380;hsa05014;hsa05022;hsa05131;hsa05418
MONDO:0013619,
MONDO:0013618,
MONDO:0014949,
MONDO:0013615,hsa04060;hsa04630;hsa04640
MONDO:0014947,hsa04020;hsa04024;hsa04080;hsa04713;hsa04720;hsa04724;hsa05010;hsa05014;hsa05017;hsa05020;hsa05022;hsa05030;hsa05031;hsa05033;hsa05034
MONDO:0014948,
MONDO:0014945,hsa04137;hsa04140;hsa04217;hsa04218;hsa04380;hsa05014;hsa05022;hsa05131;hsa05418
MONDO:0013616,hsa00230;hsa01100;hsa04927;hsa04934;hsa05032
MONDO:0014946,hsa05165;hsa05203
MONDO:0014954,hsa04610;hsa05133;hsa05150;hsa05171;hsa05322
MONDO:0013621,hsa04151;hsa04510;hsa04512;hsa05145;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0014955,
MONDO:0014952,
MONDO:0013624,hsa00510;hsa00513;hsa01100;hsa04141
MONDO:0013623,hsa04512;hsa04611
MONDO:0014953,hsa04014;hsa04062;hsa04151;hsa04371;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04926;hsa05032;hsa05034;hsa05163;hsa05167;hsa05170;hsa05200
MONDO:0014950,
MONDO:0014951,hsa04310;hsa04390;hsa04550;hsa04810;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05206;hsa05210;hsa05213;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0013620,
MONDO:0024264,hsa04918;hsa05200;hsa05202;hsa05216
MONDO:0024266,hsa00310;hsa01100
MONDO:0012282,hsa00532;hsa00534;hsa01100
MONDO:0012280,
MONDO:0012287,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0012289,hsa04010;hsa04510;hsa05132;hsa05205
MONDO:0012294,hsa00590;hsa00591;hsa00982;hsa01100;hsa04726;hsa05204
MONDO:0012293,
MONDO:0012295,hsa04080;hsa04610;hsa04613;hsa04936;hsa05020;hsa05133;hsa05150;hsa05168;hsa05171;hsa05322
MONDO:0012290,hsa04130;hsa04140
MONDO:0012292,hsa04060;hsa04061;hsa04062;hsa04144;hsa05145;hsa05163;hsa05167;hsa05170;hsa05203
MONDO:0012292,hsa04060;hsa04630
MONDO:0012292,hsa03050;hsa04060;hsa04066;hsa04217;hsa04350;hsa04380;hsa04612;hsa04630;hsa04650;hsa04657;hsa04658;hsa04659;hsa04660;hsa04940;hsa05140;hsa05142;hsa05143;hsa05144;hsa05145;hsa05146;hsa05152;hsa05160;hsa05164;hsa05168;hsa05200;hsa05235;hsa05321;hsa05322;hsa05323;hsa05330;hsa05332;hsa05418
MONDO:0012292,hsa04514;hsa04660;hsa04666;hsa05132;hsa05340
MONDO:0012291,hsa04060;hsa04672;hsa05340
MONDO:0012297,hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05132
MONDO:0012299,
MONDO:0013591,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0013594,hsa03008;hsa05017
MONDO:0013593,hsa04210;hsa04215
MONDO:0013590,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0013599,hsa04062;hsa04217;hsa04380;hsa04620;hsa04621;hsa04625;hsa04630;hsa04658;hsa04659;hsa04917;hsa04919;hsa04933;hsa04935;hsa05140;hsa05145;hsa05152;hsa05160;hsa05161;hsa05162;hsa05164;hsa05165;hsa05167;hsa05168;hsa05169;hsa05171;hsa05200;hsa05212;hsa05235;hsa05321
MONDO:0013595,hsa00860;hsa01100
MONDO:0013598,hsa04060
MONDO:0012266,
MONDO:0012271,
MONDO:0012274,hsa04060;hsa04350;hsa04360;hsa04390;hsa04550;hsa05418
MONDO:0012273,
MONDO:0012276,hsa04022;hsa04270;hsa04911;hsa04924;hsa04970;hsa04972
MONDO:0012277,
MONDO:0012239,hsa04260;hsa04261;hsa05200;hsa05216;hsa05410;hsa05414
MONDO:0013570,hsa00970
MONDO:0012241,hsa05017
